ID Progetto,File,Indirizzo,Imprese,Latitudine,Longitudine
503391,PIEMONTE,Via Costantino Perazzi 34  28100 Novara ( NO ),Frola Group Costruzioni,45.4411356,8.6082627
503806,emilia romagna,Via Gandolfi  40050 Castello d'Argile ( BO ),Merighi srl,44.6762477,11.2955451
503993,Veneto senza verona e vicenza,Via Scarlatti 2  45100 Rovigo ( RO ),Barzon Costruzioni Generali; aggiudicato; assegnato,45.0674915,11.771813
503994,Veneto senza verona e vicenza,Via W. Ferrari 30  45100 Rovigo ( RO ),Milan Luigi srl,45.0748447,11.7850885
504015,PIEMONTE,St. Romana  10040 Caselette ( TO ),Impresapiemonte srl,45.107729,7.4823481
504053,emilia romagna,Via Fenuzzi   41049 Sassuolo ( MO ),Acea Costruzioni SpA,44.5400508,10.7824231
504244,emilia romagna,via Benassi  41122 Modena ( MO ),Morbio Costruzioni SpA,44.6573172,10.9279091
504281,PIEMONTE,Via Umberto I  10060 Piscina ( TO ),Impregest srl,44.9153292,7.4283998
504317,TRENTINO ALTO ADIGE,Via Filzi 8  38122 Trento ( TN ),Mastropasqua Costruzioni srl,46.0588017,11.1195721
504333,TRENTINO ALTO ADIGE,38060 Volano ( TN ),TDL Costruzioni srl,45.9178679,11.0638977
504363,PIEMONTE,10024 Moncalieri ( TO ),CGV Costruzioni Generali Valdostane srl; CoMar srl + Costruzioni Edil Deca srl; assegnato,44.9983525,7.680287799999999
504369,TRENTINO ALTO ADIGE,Via Salita dei Molini  38123 Trento ( TN ),Rs Iniziative srl,46.0460241,11.1471511
504390,TRENTINO ALTO ADIGE,Via delle Tre Croci 52  38121 Trento ( TN ),Franceschini Paolo srl,46.12672449999999,11.1152692
504507,TRENTINO ALTO ADIGE,Via Maioliche 40  38068 Rovereto ( TN ),Bertolini Ocea Impianti srl; DEGA di Gasperini Miriam & C sas,45.8830613,11.0376815
504521,TRENTINO ALTO ADIGE,Via Claudia Augusta 87/89  39100 Bolzano ( BZ ),AP Elettrica snc di Alberto Pecoraro e C.; Capogruppo ATI; Termoidraulica Parotto Vittorino srl,46.48219049999999,11.3425006
504662,Veneto senza verona e vicenza,Vc. Palladio  31040 Volpago del Montello ( TV ),Costruzioni Bordignon srl; assegnato,45.740844,12.0903249
505010,PIEMONTE,Via Luigi Einaudi 26-28  12011 Borgo San Dalmazzo ( CN ),Giuggia Costruzioni srl,44.3343952,7.495040200000001
505048,emilia romagna,Via Autoparco  47122 Forlì ( FC ),CSC Costruzioni srl; Capogruppo ATI; Minicucci Cairo Srl,44.2323214,12.0342214
505092,PIEMONTE,10070 San Carlo Canavese ( TO ),Abita Costruzioni srl + Abita Costruzioni srl; assegnato,45.2486359,7.610011099999999
505097,TRENTINO ALTO ADIGE,39040 Castelrotto ( BZ ),Zima Costruzioni srl,46.5668544,11.5599547
505109,Veneto senza verona e vicenza,Via San Francesco  35028 Piove di Sacco ( PD ),Lasa F.lli Nata srl,45.2922868,12.0345921
505156,PIEMONTE,Via Argentera  10086 Rivarolo Canavese ( TO ),Mautino Armando & C snc,45.3164247,7.7224179
505539,emilia romagna,Str. Corletto Sud 237  41123 Modena ( MO ),VF Costruzioni e Restauri srl,44.6248705,10.8420252
505766,PIEMONTE,Loc. Vivario  10081 Castellamonte ( TO ),Artedil snc di Trossello e Cesare & C; assegnato,45.3829612,7.713235099999999
505769,PIEMONTE,Via Peschiera 12  10036 Settimo Torinese ( TO ),Senna Costruzioni srl,45.1324624,7.7730917
506026,Veneto senza verona e vicenza,Via Acquapendente  35020 Albignasego ( PD ),assegnato,45.3895114,11.8800648
506187,emilia romagna,P.za Adamo Boari  44124 Ferrara ( FE ),Geo Costruzioni srl; assegnato; integrato aggiudicato,44.7231683,11.6869143
506193,Veneto senza verona e vicenza,"Via Giolitti, 1  35129 Padova ( PD )",Consorzio Stabile Artemide; assegnato,45.4143361,11.915496
506403,TRENTINO ALTO ADIGE,39040 Barbiano ( BZ ),Brugger Christian & C. + Frommer srl; assegnato,46.6038108,11.5205337
506787,emilia romagna,Via Alda Merini 2   40055 Castenaso ( BO ),Abitare Villanova srl,44.50906699999999,11.4689067
506874,PIEMONTE,Via Passerella  28831 Baveno ( VB ),Tecno Costruzioni srl,45.9745208,8.4213918
507230,Veneto senza verona e vicenza,località Lagusello  32022 Alleghe ( BL ),(nominativo al momento non dichiarato),46.4329811,12.0061612
507710,emilia romagna,Via Ca' Bianca  41057 Spilamberto ( MO ),Costruire Bio,44.5180285,11.0027173
507738,PIEMONTE,Via Giuseppe Zanoia 22  28100 Novara ( NO ),FIDES srl,45.4384472,8.6120285
507834,Veneto senza verona e vicenza,Via Arco di Giano  35129 Padova ( PD ),Industrie Edili SpA,45.4226426,11.9159623
508015,TRENTINO ALTO ADIGE,38065 Mori ( TN ),(nominativo al momento non dichiarato),45.8519652,10.9779068
508641,PIEMONTE,Loc. Riva Valdobbia  13021 Alagna Valsesia ( VC ),Bertini Costruzioni srl,45.8328014,7.954300900000001
508865,Veneto senza verona e vicenza,Via San Pietro 7  32033 Lamon ( BL ),(nominativo al momento non dichiarato),46.0451646,11.7480786
508974,TRENTINO ALTO ADIGE,38023 Cles ( TN ),Edilnova Cles srl,46.3647143,11.0354393
509232,emilia romagna,Via Dalmazia 85  42124 Reggio nell'Emilia ( RE ),R.Z. srl; assegnato,44.6989262,10.6177845
509281,Veneto senza verona e vicenza,Via Manzoni   35020 Albignasego ( PD ),Aquarius Immobiliare srl,45.3496869,11.847716
509372,Veneto senza verona e vicenza,Via Armando Diaz 62  35031 Abano Terme ( PD ),Frizzarin Carlo srl,45.362302,11.7939847
509708,PIEMONTE,C.so Grosseto 115  10147 Torino ( TO ),Consorzio Stabile Artemide,45.1040943,7.680598499999999
510036,emilia romagna,40035 Castiglione dei Pepoli ( BO ),Impresa Baldi Alfiero,44.1417625,11.1603374
510093,Veneto senza verona e vicenza,Via De Gasperi  35030 Rubano ( PD ),Tiemme Costruzioni Edili SpA,45.4307244,11.7941166
510369,emilia romagna,V.le delle Sirti  48122 Ravenna ( RA ),assegnato,44.4454739,12.2913137
510405,PIEMONTE,Fr. Bauducchi  10024 Moncalieri ( TO ),Casetta Costruzioni srl; assegnato,44.9646242,7.71238
510689,emilia romagna,Navile  40122 Bologna ( BO ),G&G srl,44.499511,11.3385999
510751,emilia romagna,Via Ca' Rossa  47121 Forlì ( FC ),Valbonetti Costruzioni srl,44.2012531,12.0402867
510814,emilia romagna,Via Colombarina 2/b  40024 Castel San Pietro Terme ( BO ),Morelli 19 srl; assegnato,44.4026038,11.5865719
510854,emilia romagna,Loc. Uccellino  44124 Ferrara ( FE ),Arco srl; assegnato; integrato; integrato aggiudicato all'impresa segnalata che ha indicato i,44.7915593,11.5716494
510855,emilia romagna,Via Verga 62  44124 Ferrara ( FE ),Rico Costruzioni srl; integrato; integrato aggiudicato all'impresa segnalata che ha indicato i,44.8222858,11.5990795
511389,Veneto senza verona e vicenza,Via Risorgimento  35020 Albignasego ( PD ),New Costruzioni srl,45.3369134,11.9034182
511610,TRENTINO ALTO ADIGE,Loc. Canova di Gardolo  38121 Trento ( TN ),Cermis srl; Trento Due srl,46.0991046,11.1086043
512015,emilia romagna,via Col di Lana  44042 Cento ( FE ),Tassi Group Holding srl,44.7608024,11.2872967
512017,emilia romagna,Via Cornacchia  48018 Faenza ( RA ),Immobiliare Due Fonti srl,44.2534501,11.8722669
512319,PIEMONTE,Via Nobili De Toma  28017 San Maurizio d'Opaglio ( NO ),Simonotti Franco Costruzioni srl,45.7806172,8.389165
512456,TRENTINO ALTO ADIGE,39030 Marebbe ( BZ ),(nominativo al momento non dichiarato),46.7021425,11.9317817
512649,emilia romagna,Loc. Milano Marittima  48015 Cervia ( RA ),Gruppo Ritmo srl,44.2680664,12.3553337
512711,emilia romagna,Via Sminatori  40026 Imola ( BO ),(nominativo al momento non dichiarato),44.3431614,11.6938721
513031,emilia romagna,Via Prati    29011 Borgonovo Val Tidone ( PC ),Edilvaltidone srl,45.0182209,9.4411068
513949,emilia romagna,Via S.Marina 35  40010 Bentivoglio ( BO ),Paolucci Costruzioni srl,44.6031573,11.4179637
514013,TRENTINO ALTO ADIGE,39058 Sarentino ( BZ ),Moser Bau srl; assegnato,46.6427009,11.3572951
514086,PIEMONTE,Via Verrua  10040 Osasio ( TO ),Costruttori Qualificati srl,44.8703767,7.607706
514297,PIEMONTE,14049 Nizza Monferrato ( AT ),FabioLovisolo Impresa Edile,44.7756816,8.3603966
514304,emilia romagna,43036 Fidenza ( PR ),Edilfidenza Due Coop.s.coop.a rl + Scaramuzza Fabrizio srl; assegnato + assegnato,44.8649666,10.0618418
514322,TRENTINO ALTO ADIGE,Via delle Piazzole 27  38123 Trento ( TN ),Postal Ivano srl,46.0151175,11.10421
514335,PIEMONTE,Via Roma  12010 Cervasca ( CN ),Effettotetto snc,44.3824118,7.468498
514360,PIEMONTE,Via Vecchia di Borgo San Dalmazzo  12100 Cuneo ( CN ),ICEG snc di Gallo Giuseppe & Figli,44.3726676,7.5273589
514418,emilia romagna,Via Arona 4  47838 Riccione ( RN ),CEAR Consorzio Edili Artigiani Ravenna Soc.; Cavallaro Costruzioni; Impiantistica Di Sabba Lazzaro & C Srl; aggiudicato al Consorzio segnalato che ha; assegnato,44.0185403,12.6282058
514439,Veneto senza verona e vicenza,fr. Mejaniga  35010 Cadoneghe ( PD ),Furlan Costruzioni srl,45.4542321,11.9013505
515152,TRENTINO ALTO ADIGE,39100 Bolzano ( BZ ),Atzwanger SpA; Capogruppo ATI; Erdbau srl; Obrist srl; Vitralux srl; assegnato,46.4949259,11.3402543
515182,emilia romagna,Via Collodi 3  40024 Castel San Pietro Terme ( BO ),Romagnoli Costruzioni Edili srl,44.421295,11.520178
515185,emilia romagna,P.zza Togliatti  47035 Gambettola ( FC ),Impresa Edile Medri Renzo & C. snc,44.1063682,12.3363412
515210,PIEMONTE,Via Vercelli  13012 Borgo Vercelli ( VC ),Vesoli Francesco srl,45.3534303,8.4614247
515418,emilia romagna,Via Spadari  44121 Ferrara ( FE ),Costruzioni Borelli,44.8384874,11.6170539
515804,Veneto senza verona e vicenza,Via Galilei 72  31029 Vittorio Veneto ( TV ),Presotto Ennio srl; aggiudicato all'impresa segnalata che ha; assegnato,45.9837378,12.2998354
516073,Veneto senza verona e vicenza,31044 Montebelluna ( TV ),Parisotto Danilo Costruzioni Edili,45.7773597,12.0515842
516384,emilia romagna,29020 Gossolengo ( PC ),Cooperativa Artigiani  di Gossolengo scarl,45.0011606,9.616643999999999
516711,emilia romagna,via Abeti 22  44022 Comacchio ( FE ),Albieri srl,44.668213,12.2446034
516751,PIEMONTE,Via San Paolo della Croce  28062 Cameri ( NO ),Nderjaku Ervis Impresa Edile,45.5098885,8.6664907
517255,emilia romagna,via Moreali 245  41124 Modena ( MO ),Safim srl,44.6371595,10.9387389
517297,emilia romagna,Via Mavora  40019 Sant'Agata Bolognese ( BO ),Scandia Costruzioni srl,44.666801,11.1252383
517541,emilia romagna,Via Speranza  40068 San Lazzaro di Savena ( BO ),Gruppo Dipierri SpA,44.4755738,11.4118767
517610,emilia romagna,via Terracini  40131 Bologna ( BO ),Gruppo Dipierri SpA,44.5157674,11.3206699
517989,emilia romagna,Via del Pereto  29029 Rivergaro ( PC ),Tibulli Costruzioni srl,44.916505,9.5936689
518049,emilia romagna,Via Caduti per la libertà 16  47814 Bellaria-Igea Marina ( RN ),Tosi Immobiliare,44.148853,12.4595989
518105,emilia romagna,via Valle Quaderna 6   40064 Ozzano dell'Emilia ( BO ),(nominativo al momento non dichiarato),44.3968108,11.4806536
518255,PIEMONTE,Fr. Cameriano  28060 Casalino ( NO ),Edilpiemonte srl; assegnato,45.396727,8.5359725
518470,TRENTINO ALTO ADIGE,39029 Stelvio ( BZ ),Rainerbau; assegnato,46.5950134,10.5445348
518691,PIEMONTE,Via Vittorio Veneto 8  10040 Leini ( TO ),Stepa srl immobiliare,45.1891025,7.7210775
518695,PIEMONTE,Via Salassa  10086 Rivarolo Canavese ( TO ),Costantino Costruzioni Edili srl,45.3245667,7.7165604
518716,emilia romagna,Via Udine  41125 Modena ( MO ),Aspen srl,44.6307743,10.925118
518880,emilia romagna,Via Saffi 110/A  47042 Cesenatico ( FC ),Ambroedil di Ambrosio Antonio; B Impianti Elettrici srls; Consorzio CAIEC soc coop arl; assegnato,44.1926642,12.4013133
518963,emilia romagna,Via Nazionale 86  40038 Vergato ( BO ),IOLA Costruzioni srl,44.29088600000001,11.1155982
519031,Veneto senza verona e vicenza,Via degli Zabarella  35121 Padova ( PD ),Carron SpA,45.4074091,11.879131
519032,Veneto senza verona e vicenza,Via Oroboni 6  45100 Rovigo ( RO ),ITEC srl Costruzioni Generali,45.0664666,11.7984486
519033,Veneto senza verona e vicenza,Via Oroboni  45100 Rovigo ( RO ),Consorzio Innova Società Cooperativa,45.0736667,11.7989752
519052,emilia romagna,Via Alessandro Manzoni  40012 Calderara di Reno ( BO ),Industrie Edili SpA,44.4769329,11.2694066
519055,emilia romagna,Via Bologna  44122 Ferrara ( FE ),Impresa Costruzioni Ing. Enrico Pasqualucci srl; assegnato; integrato; integrato aggiudicato all'impresa,44.8256074,11.6094223
519076,PIEMONTE,Via Madonna del Colletto   12100 Cuneo ( CN ),COIFA srl; Capogruppo ATI,44.3775002,7.528054
519130,Veneto senza verona e vicenza,Via Borgo Nuovo  31017 Pieve del Grappa ( TV ),Immobiliare Edile Marcon; assegnato,45.8190857,11.8368126
519165,Veneto senza verona e vicenza,Via Giovan Battista Rossi  30033 Noale ( VE ),Pesce Costruzioni srl; assegnato,45.5513429,12.0652657
519182,emilia romagna,Loc. Ponte Palagio  40030 Grizzana Morandi ( BO ),Balestri Srl; Bernardi Sergio Srl; Capogruppo ATI; Tovoli Primo Srl,44.22773919999999,11.0577405
519418,emilia romagna,via ettore e ugo gennari  43124 Parma ( PR ),Costruzioni Ferrari Sgavetti srl,44.7404482,10.3305103
519548,PIEMONTE,Via dei Gorghi  13871 Verrone ( BI ),Merlin Costruzioni srl,45.5048474,8.1166867
519945,PIEMONTE,28822 Cannobio ( VB ),ICEET srl; assegnato,46.06188849999999,8.6977321
519949,PIEMONTE,Via Primo Maggio   13017 Quarona ( VC ),PM Barbaglia srl; assegnato,45.7616709,8.2685657
519986,PIEMONTE,14051 Bubbio ( AT ),Roveta Costruzioni; assegnato,44.6642101,8.2938185
520080,PIEMONTE,via Sandro Pertini  10023 Chieri ( TO ),Essemme srl,45.0006451,7.8072453
520085,emilia romagna,via Cassio Parmense  43123 Parma ( PR ),Impresa ing.Marchesini srl,44.79237,10.3507052
520141,emilia romagna,Loc. Balze  47028 Verghereto ( FC ),Edil Balze Srl; Lucos srl,43.777489,12.0911565
520185,emilia romagna,via Bonifica 7  42042 Fabbrico ( RE ),(nominativo al momento non dichiarato),44.8940539,10.8333947
520631,TRENTINO ALTO ADIGE,Via Pradel  38010 Andalo ( TN ),Casedil srl,46.1656927,10.9973971
520729,TRENTINO ALTO ADIGE,Q.re al Mühlrain  39021 Laces ( BZ ),Bauunternehmen Latsch GmbH,46.6189328,10.8581633
520908,emilia romagna,via Buonamici - via Gravina  47924 Rimini ( RN ),Mar Bell srl,44.048514,12.5939322
521168,PIEMONTE,Via Orbassano   10040 Rivalta di Torino ( TO ),DAM sas di Scabin Luigino & C; assegnato,45.0138169,7.5127669
521169,PIEMONTE,Via Santa Brigida  12030 Manta ( CN ),Ciga Costruzioni srl,44.6176016,7.4833618
521188,TRENTINO ALTO ADIGE,Loc. Romagnano  38123 Trento ( TN ),Carlini Costruzioni; assegnato,46.0173839,11.1057844
521195,Veneto senza verona e vicenza,Via Bianchi  31021 Mogliano Veneto ( TV ),Finmac srl,45.5762861,12.2451871
521207,PIEMONTE,Via Bongioanni 20  12100 Cuneo ( CN ),Capogruppo ATI; Gruppo ECF SpA,44.3808057,7.535428599999999
521210,PIEMONTE,12100 Cuneo ( CN ),Capogruppo ATI; Gruppo ECF SpA,44.3844766,7.5426711
521221,TRENTINO ALTO ADIGE,Via Vittime delle Foibe  38122 Trento ( TN ),Enrico Rigotti Costruzioni,46.0858331,11.1141948
521477,emilia romagna,Via Marconi 11   47924 Rimini ( RN ),Modulo Costruzioni,44.0337265,12.6159917
521511,emilia romagna,V.le Siracusa  47924 Rimini ( RN ),Oasi srl,44.0420413,12.6038936
521728,PIEMONTE,Loc. Colloro  28803 Premosello-Chiovenda ( VB ),Sama srl; assegnato,46.01063389999999,8.3257049
521801,Veneto senza verona e vicenza,Via Cacciatori delle Alpi 16  31015 Conegliano ( TV ),Terna Costruzioni srl,45.87343360000001,12.2836901
521895,Veneto senza verona e vicenza,loc. Pian da Lago   32043 Cortina d'Ampezzo ( BL ),(nominativo al momento non dichiarato),46.509276,12.152715
521922,Veneto senza verona e vicenza,V.lo G. Visentin  35020 Albignasego ( PD ),Valverde Imm.re srl,45.3139501,11.9481531
521926,Veneto senza verona e vicenza,Via Dante  35030 Selvazzano Dentro ( PD ),Cedri Immobiliare srl,45.4199515,11.8062447
522112,TRENTINO ALTO ADIGE,Via del Travai  38122 Trento ( TN ),Dalbon Costruzioni srl,46.0647289,11.1214714
522148,emilia romagna,Via Larga  44042 Cento ( FE ),LUVA srl,44.7763483,11.276065
522205,emilia romagna,Via Ariosto snc  40026 Imola ( BO ),SOGEI srl,44.3496035,11.713451
522260,PIEMONTE,Via XXV Aprile  10091 Alpignano ( TO ),Beton Scavi srl,45.0886321,7.5277946
522326,emilia romagna,Via della Repubblica  47034 Forlimpopoli ( FC ),Gazzoni srl,44.1910269,12.1290072
522495,emilia romagna,Str. Varana snc   43017 San Secondo Parmense ( PR ),Unicrea srls; assegnato,44.9127343,10.2085834
522631,TRENTINO ALTO ADIGE,Via Einaudi 22  38123 Trento ( TN ),Kostruire srl,46.05239479999999,11.1269947
522660,Veneto senza verona e vicenza,Via Marconi  32043 Cortina d'Ampezzo ( BL ),Renco SpA,46.5390093,12.1378388
522684,emilia romagna,Via Pietro Mennea 1/3  40016 San Giorgio di Piano ( BO ),Schibuola Costruzioni srl,44.6450687,11.3681995
522784,emilia romagna,Via S.Matteo 55  42020 San Polo d'Enza ( RE ),Edil F.lli Leto snc,44.62577960000001,10.4262981
522788,emilia romagna,Via Boiardi - Via V. Emanuele II  42048 Rubiera ( RE ),Samoter del geom.Munno Antonio; aggiudicato all'impresa segnalata che ha; assegnato,44.6543414,10.7837623
522799,emilia romagna,via Silla   40026 Imola ( BO ),(nominativo al momento non dichiarato),44.343941,11.6965365
522887,Veneto senza verona e vicenza,Via Teatro Vecchio 17  31015 Conegliano ( TV ),Bodio H srl,45.888254,12.2985116
522919,emilia romagna,Via Pisacane  40026 Imola ( BO ),Decostile; In Casa RE srl; SX srl; TBR Costruzioni Generali,44.3477959,11.7257528
522928,emilia romagna,Via Aldo Fochi  43013 Langhirano ( PR ),Chiastra & Pattera Costruzioni srl,44.6162856,10.2627827
522946,TRENTINO ALTO ADIGE,Loc. Val di Sella  38051 Borgo Valsugana ( TN ),(nominativo al momento non dichiarato),46.0531899,11.4559477
522968,PIEMONTE,L.go San Martino   28100 Novara ( NO ),EDIL COIM srl,45.4468711,8.6108667
522990,PIEMONTE,Via Cavour  28010 Nebbiuno ( NO ),(nominativo al momento non dichiarato),45.8099188,8.5272385
523110,emilia romagna,via Del Sole  47030 San Mauro Pascoli ( FC ),Le Case di Foschi,44.1117077,12.4168729
523137,PIEMONTE,Via Torre Lavina  10080 Salassa ( TO ),JCS Costruzioni srl,45.3530307,7.6949493
523328,emilia romagna,40030 Grizzana Morandi ( BO ),Consorzio COCER; Mami Costruzioni srl,44.2575696,11.1525462
523358,Veneto senza verona e vicenza,Via Moretto da Brescia   35134 Padova ( PD ),Unyon Consorzio Stabile scarl,45.4334827,11.8890065
523359,Veneto senza verona e vicenza,Via Duprè 24  35134 Padova ( PD ),FM Costruzioni srl,45.4363083,11.8890936
523390,TRENTINO ALTO ADIGE,Fraz. Mollaro  38012 Predaia ( TN ),Dinamos s.coop.rl; assegnato,46.2953185,11.0684993
523399,PIEMONTE,Via Bistolfi  10040 La Loggia ( TO ),Impredil di Giuliano Giuseppe & C sas; assegnato,44.9567796,7.6673596
523408,PIEMONTE,Via Martiri della Libertà 42  10060 Osasco ( TO ),(nominativo al momento non dichiarato),44.8488868,7.343359700000001
523433,Veneto senza verona e vicenza,"Via Luigi Savoia, 5-7  45014 Porto Viro ( RO )",Panizzo srl,45.0371063,12.2132814
523459,emilia romagna,43044 Collecchio ( PR ),Stirparo Costruzioni srl,44.7519082,10.2165936
523497,TRENTINO ALTO ADIGE,Via del Paese 47/A  39029 Stelvio ( BZ ),(nominativo al momento non dichiarato),46.5950134,10.5445348
523550,Veneto senza verona e vicenza,Via Da Vinci  35014 Fontaniva ( PD ),Tiemme Costruzioni Edili SpA,45.6302226,11.759514
523552,Veneto senza verona e vicenza,via San Polo  35020 Sant'Angelo di Piove di Sacco ( PD ),(nominativo al momento non dichiarato),45.3392282,11.996329
523594,PIEMONTE,P.za G. Perotti 42  12061 Carrù ( CN ),Fabrizio Taricco Costruzioni srl; assegnato,44.4795933,7.876095299999999
523597,PIEMONTE,Via A. Cagna  12069 Santa Vittoria d'Alba ( CN ),Edilmont sas,44.6960346,7.9274258
523747,emilia romagna,Via Risorgimento 25  47841 Cattolica ( RN ),Sartori Costruzioni srl,43.966014,12.7426751
523874,Veneto senza verona e vicenza,P.za Martiri della Libertà 6  35020 Tribano ( PD ),Battistella Costruzioni srl,45.2111481,11.8335549
523909,Veneto senza verona e vicenza,Via Roma 25  35010 Vigodarzere ( PD ),Sicom Srl,45.45227089999999,11.889748
523990,emilia romagna,Q.re. Navile  40126 Bologna ( BO ),Manelli Impresa Spa; assegnato,44.5019424,11.3493327
524048,PIEMONTE,C.so Francia 343-345-347  10093 Collegno ( TO ),Fiammengo Federico srl; integrato,45.07179379999999,7.5568594
524175,emilia romagna,Via Campi 213  41125 Modena ( MO ),CGA Costruzioni Generali Appennino srl; Capogruppo ATI,44.6320838,10.9435508
524176,emilia romagna,41100 Modena ( MO ),CGA Costruzioni Generali Appennino srl; Capogruppo ATI + CMB Coop Muratori e Braccianti di Carpi srl; assegnato + Cams Servizi Edili srl; assegnato; integrato; integrato aggiudicato,44.6419048,10.9146862
524199,TRENTINO ALTO ADIGE,Via del Garda  38065 Mori ( TN ),Concaverde Costruzioni sas + Otto srl,45.8515949,10.9703634
524246,emilia romagna,Via Malaspina 38  43123 Parma ( PR ),Impresa ing.Marchesini srl,44.7926845,10.3533414
524292,PIEMONTE,Via Badini 20  28064 Carpignano Sesia ( NO ),Cogeas srl,45.5337896,8.4197127
524337,PIEMONTE,Via Oberdan 10  10093 Collegno ( TO ),VGS Costruzioni; integrato,45.0735644,7.575206400000001
524431,emilia romagna,Via Fornaci 12  40030 Castel di Casio ( BO ),Balestri Srl,44.157584,10.9793094
524448,Veneto senza verona e vicenza,Via della Pieve  35010 Massanzago ( PD ),Gifer srl,45.536774,12.0138426
524455,PIEMONTE,Via Einaudi  12013 Chiusa di Pesio ( CN ),Edil Pro Group,44.3310663,7.6693764
524547,PIEMONTE,Via Prandi Vincenzo  12051 Alba ( CN ),Murri Costruzioni srls; assegnato,44.6815079,8.0369869
524676,PIEMONTE,St. Pozzo 1  15020 Murisengo ( AL ),(nominativo al momento non dichiarato),32.3182314,-86.902298
